Código DANE,País/ET/Municipios,Departamento,Establecimientos educativos,Sector,Calendario,Matriculados,Publicados,PUESTO SABER11,Promedio Puntaje Global SABER 11,Desviación General,FORMULA 1,FORMULA 2,FORMULA 3,TOTAL
111001107760,BOGOTÁ D.C.,BOGOTÁ D.C.,COLEGIO PAULO FREIRE (IED) (LOTE CIUDADELA NUEVO MILENIO),Oficial,A,256,246,4417,251,37,0.5675,0.534345802,0.866509332,0.656118378
368276001482,FLORIDABLANCA,SANTANDER,COLEGIO ANDALUCIA,Privado,A,24,26,3019,264,45,0.60325,#N/A,0.866504854,#N/A
127073000017,BAGADÓ,CHOCO,IE CORAZON DE MARIA,Oficial,A,17,16,8709,201,29,0.55425,0.458353647,0.866496164,0.626366603
273622000268,RONCESVALLES,TOLIMA,INSTITUCION EDUCATIVA MANUEL ELKIN PATARROYO,Oficial,A,27,24,7051,227,31,0.51375,0.471206554,0.866494401,0.617150318
170235000256,GALERAS,SUCRE,I.E.  DE GALERAS,Oficial,A,142,140,1883,277,42,0.56825,0.544533253,0.866484171,0.659755808
111001106984,BOGOTÁ D.C.,BOGOTÁ D.C.,COLEGIO GENERAL GUSTAVO ROJAS PINILLA (IED),Oficial,A,210,208,2476,269,41,0.61375,0.61701285,0.866482335,0.699081728
173854000014,VALLE DE SAN JUAN,TOLIMA,INSTITUCION EDUCATIVA JUAN LASSO DE LA VEGA,Oficial,A,40,39,7069,227,34,0.5315,0.449358304,0.866475096,0.6157778
376001020129,CALI,VALLE,LICEO MAYOR MIXTO TERCER MILENIO,Privado,A,25,25,1148,292,45,0.66375,0.716870801,0.866468843,0.749029881
308001000921,BARRANQUILLA,ATLANTICO,COLEGIO NUESTRA SEÑORA DEL CARMEN,Privado,A,73,73,1755,279,43,0.6265,0.672959042,0.866459627,0.72197289
308758076533,SOLEDAD,ATLANTICO,COLEGIO JESUS MISERICORDIOSO,Privado,A,17,17,2764,266,41,0.6925,0.803330803,0.866449511,0.787426771
276001011184,CALI,VALLE,INSTITUCION EDUCATIVA LOS ANDES,Oficial,A,18,18,4191,253,39,0.57575,0.419965792,0.866438356,0.620718049
220013000956,AGUSTÍN CODAZZI,CESAR,I.E. LUIS GIRALDO,Oficial,A,45,45,7073,227,35,0.5445,0.454257218,0.866412214,0.621723144
205120000366,CÁCERES,ANTIOQUIA,I. E. AURELIO MEJIA,Oficial,A,18,18,7074,227,35,0.5375,0.44299612,0.866412214,0.615636111
205045000801,APARTADÓ,ANTIOQUIA,I.E.R. PUERTO GIRON,Oficial,A,14,14,7075,227,35,0.534,0.506131879,0.866412214,0.635514698
219548000060,PIENDAMÓ - TUNÍA,CAUCA,I.E. CAÑA DULCE,Oficial,A,14,14,7076,227,35,0.49925,#N/A,0.866412214,#N/A
213430000113,MAGANGUÉ,BOLIVAR,INST EDUC DE ISLA GRANDE,Oficial,A,26,26,8052,214,33,0.54275,0.625963942,0.866396761,0.678370234
341001003633,NEIVA,HUILA,COL. GIMN. MODERNO,Privado,A,16,15,1144,292,42,0.67375,#N/A,0.866392216,#N/A
311001109524,BOGOTÁ D.C.,BOGOTÁ D.C.,COLEGIO INGLATERRA REAL DE CHAPINERO,Privado,A,18,17,1938,276,40,0.6605,#N/A,0.866385373,#N/A
173001009917,IBAGUÉ,TOLIMA,INST EDUC JORGE ELIECER GAITAN,Oficial,A,81,76,3719,257,37,0.58025,0.424234112,0.86638112,0.623621744
425126047895,CAJICÁ,CUNDINAMARCA,GIMNASIO VIRTUAL SAN FRANCISCO JAVIER,Privado,A,96,85,818,301,41,0.67725,0.75283335,0.866380361,0.765487904
220250006128,EL PASO,CESAR,I.E. VALENTIN MANJARREZ,Oficial,A,37,36,6389,234,35,0.5265,0.478953425,0.866371948,0.623941791
241319000523,GUADALUPE,HUILA,IE NTRA. SRA. DEL CARMEN,Oficial,A,43,42,6506,233,35,0.595,0.515646505,0.866365845,0.659004117
123464000016,MOMIL,CORDOBA,INST EDUCATIVA FCO JOSE DE CALDAS,Oficial,A,149,150,5965,238,37,0.5425,0.489313857,0.866357535,0.632723797
305001026343,MEDELLÍN,ANTIOQUIA,COLEGIO LUIS AMIGO Y FERRER,Privado,A,25,22,8036,214,29,0.5055,#N/A,0.866337449,#N/A
123001000157,MONTERÍA,CORDOBA,INSTITUCION EDUCATIVA NORMAL SUPERIOR,Oficial,A,143,139,1626,281,42,0.6105,0.719209687,0.866331811,0.732013833
105001001562,MEDELLÍN,ANTIOQUIA,INST EDUC JAVIERA LONDO?O,Oficial,A,121,118,1689,280,42,0.6295,0.649400806,0.866331297,0.715077368
111001107743,BOGOTÁ D.C.,BOGOTÁ D.C.,COLEGIO SALUDCOOP NORTE (IED),Oficial,A,191,186,2659,267,40,0.61325,0.618579706,0.866296025,0.699375243
368081000619,BARRANCABERMEJA,SANTANDER,SEMINARIO SAN PEDRO CLAVER,Privado,A,24,24,916,298,46,0.66,0.766977978,0.86627907,0.764419016
266594001214,QUINCHÍA,RISARALDA,IE SANTA ELENA,Oficial,A,12,10,7316,224,29,0.538,#N/A,0.86627141,#N/A
241319000132,GUADALUPE,HUILA,IE LA BERNARDA,Oficial,A,26,28,5524,242,41,0.5635,0.479166047,0.866268008,0.636311351
168001003184,BUCARAMANGA,SANTANDER,COL  CAFE MADRID,Oficial,A,109,103,4808,248,36,0.54925,0.493924777,0.866261791,0.636478856
111001024732,BOGOTÁ D.C.,BOGOTÁ D.C.,COLEGIO INEM FRANCISCO DE PAULA SANTANDER (IED),Oficial,A,612,604,3094,263,40,0.60125,0.641208744,0.866261136,0.702906627
150001000189,VILLAVICENCIO,META,I. E. MANUELA BELTRAN,Oficial,A,72,70,4054,254,38,0.5735,0.611500518,0.866248097,0.683749538
344430000218,MAICAO,GUAJIRA,INSTITUCION EDUCATIVA NO. 11,Oficial,A,98,97,4687,249,38,0.561,0.481048091,0.866244756,0.636097616
105088001415,BELLO,ANTIOQUIA,IE ABRAHAM REYES,Oficial,A,61,61,3523,259,40,0.58025,0.559620523,0.866220736,0.668697086
219355001158,INZÁ,CAUCA,INSTITUCION EDUCATIVA AGRICOLA LUIS NELSON CUELLAR,Oficial,A,25,25,3524,259,40,0.56675,0.606202936,0.866220736,0.679724557
125754005189,SOACHA,CUNDINAMARCA,COLEGIO BENEDICTO XVI,Oficial,A,125,119,5044,246,36,0.5725,#N/A,0.866212766,#N/A
186568003906,PUERTO ASÍS,PUTUMAYO,I.E. SANTA TERESA,Oficial,A,217,209,5392,243,36,0.56425,0.430054522,0.866210792,0.620171771
125899001394,ZIPAQUIRÁ,CUNDINAMARCA,I.E.M. LUIS ORJUELA,Oficial,A,35,35,5058,246,38,0.561,0.476238537,0.866197183,0.634478573
205649000787,SAN CARLOS,ANTIOQUIA,I. E. R. EL JORDAN,Oficial,A,17,17,5059,246,38,0.584,#N/A,0.866197183,#N/A
105364000401,JARDÍN,ANTIOQUIA,I. E. SAN ANTONIO,Oficial,A,107,104,2081,274,41,0.608,0.562329499,0.86619196,0.678840486
223417000207,LORICA,CORDOBA,INSTITUCION EDUCATIVA RAFAEL NU¿EZ,Oficial,A,38,34,8865,196,27,0.517,0.452794647,0.8661789,0.611991182
408638000881,SABANALARGA,ATLANTICO,I.E. JOSE CONSUEGRA HIGGINS,Oficial,A,41,41,6511,233,36,0.5655,0.50571305,0.866171004,0.645794684
217442000246,MARMATO,CALDAS,INSTITUCION EDUCATIVA GENERAL RAMON MARIN,Oficial,A,26,26,6512,233,36,0.60225,0.615528639,0.866171004,0.694649881
250001001996,VILLAVICENCIO,META,INSTITUCION EDUCATIVA FELICIDAD BARRIOS HERNANDEZ,Oficial,A,21,21,6513,233,36,0.58675,0.597807201,0.866171004,0.683576068
215542000224,PESCA,BOYACA,I.E. BUTAGÁ,Oficial,A,11,11,6514,233,36,0.59775,0.622375456,0.866171004,0.695432153
252838000079,TÚQUERRES,NARIÑO,INSTITUCION EDUCATIVA COLEGIO MUNICIPAL DE OLAYA,Oficial,A,6,6,6515,233,36,0.55825,#N/A,0.866171004,#N/A
111001102113,BOGOTÁ D.C.,BOGOTÁ D.C.,COLEGIO EL TESORO DE LA CUMBRE (IED),Oficial,A,86,85,7417,223,34,0.51575,0.436261717,0.866165958,0.606059225
252786000156,TAMINANGO,NARIÑO,INSTITUCION EDUCATIVA  EL MANZANO,Oficial,A,15,14,6784,230,33,0.51625,#N/A,0.866159696,#N/A
108001075191,BARRANQUILLA,ATLANTICO,INSTITUCION EDUCATIVA DISTRITAL COMUNITARIA METROPOLITANA,Oficial,A,63,59,3718,257,37,0.59025,0.587890561,0.866159162,0.681433241
111001010031,BOGOTÁ D.C.,BOGOTÁ D.C.,COLEGIO CEDID SAN PABLO (IED),Oficial,A,275,273,3287,261,40,0.59775,0.646926657,0.866143159,0.703606606
113244000397,EL CARMEN DE BOLÍVAR,BOLIVAR,I.E. MARIA INMACULADA,Oficial,A,54,54,7645,220,34,0.51925,0.438338121,0.866141732,0.607909951
319573000249,PUERTO TEJADA,CAUCA,COLEGIO EVANGELICO EBENEZER (ANTES ANTONIO NARINO),Privado,A,9,9,7646,220,34,0.52175,#N/A,0.866141732,#N/A
215516000127,PAIPA,BOYACA,I.E. RAFAEL BAYONA NIÑO,Oficial,A,31,30,3957,255,38,0.60275,0.573802328,0.866123527,0.680891952
147551000801,PIVIJAY,MAGDALENA,INSTITUCION EDUCATIVA DEPARTAMENTAL AGROPECUARIA JOSE MARIA HERRERA,Oficial,A,38,36,8780,199,29,0.47325,0.363454819,0.86611265,0.567605823
268895000364,ZAPATOCA,SANTANDER,INSTITUCION EDUCATIVA LA PLAZUELA,Oficial,A,11,12,7665,220,38,0.5955,#N/A,0.866102889,#N/A
223001006192,MONTERÍA,CORDOBA,INSTITUCION EDUCATIVA RAFAEL NUÑEZ,Oficial,A,67,63,5483,242,35,0.5435,0.474591621,0.866102699,0.628064773
150001003382,VILLAVICENCIO,META,COL DPTAL NARCISO JOSE MATUS TORRES,Oficial,A,134,132,4559,250,38,0.61425,0.659338284,0.866086235,0.71322484
141001005866,NEIVA,HUILA,ATANASIO GIRARDOT,Oficial,A,173,166,2968,264,39,0.58875,0.587755617,0.866079093,0.68086157
305001004731,MEDELLÍN,ANTIOQUIA,COL ATENEO HORIZONTES,Privado,A,13,13,1188,291,45,0.61425,#N/A,0.866071429,#N/A
113188000036,CICUCO,BOLIVAR,I.E.T. ACUICOLA NUESTRA SEÑORA DE MONTECLARO,Oficial,A,72,69,5274,244,36,0.56325,0.493645096,0.866071429,0.640988841
270124004753,CAIMITO,SUCRE,I.E. AGRO ARTESANAL LOS CAYITOS,Oficial,A,28,26,8639,203,29,0.473,0.406719311,0.866071429,0.581930247
205579000156,PUERTO BERRÍO,ANTIOQUIA,I. E.  MADRE LAURA,Oficial,A,28,27,8672,202,30,0.542,#N/A,0.866071429,#N/A
152001002842,PASTO,NARIÑO,I.E.M. MERCEDARIO,Oficial,A,58,57,1881,277,42,0.61975,0.513972616,0.866068533,0.66659705
213473000923,MORALES,BOLIVAR,I.E. BODEGA CENTRAL,Oficial,A,37,34,8801,198,28,0.51575,0.481672088,0.866060751,0.621160946
419355000649,INZÁ,CAUCA,I.E. AGROPECUARIA KPI SX ZUN CALDERAS,Oficial,A,15,14,9014,188,27,0.45675,0.502264524,0.866046512,0.608353678
308001007356,BARRANQUILLA,ATLANTICO,INSTITUTO COLOMBIANO DE EDUCACION PARA EL TALENTO HUMANO ESPECIALIZADO ICETEC,Privado,A,30,30,1818,278,43,0.69825,0.84924256,0.866043614,0.804512058
147189000210,CIÉNAGA,MAGDALENA,IE TEC DE COMERCIO VIRGINIA GOMEZ,Oficial,A,258,254,4561,250,38,0.5525,0.54536794,0.866009905,0.654625949
205642000170,SALGAR,ANTIOQUIA,I. E. R. ABELARDO OCHOA,Oficial,A,25,23,5705,240,34,0.57275,0.450454632,0.865985401,0.629730011
108001076880,BARRANQUILLA,ATLANTICO,INST DIS. DE FORMACION TEC. DIVERSIFICADA ALBERTO ASSA,#N/A,A,113,112,6290,235,36,0.527,#N/A,0.865983085,#N/A
205697000144,EL SANTUARIO,ANTIOQUIA,I. E. PBRO. JESUS ANTONIO GOMEZ,Oficial,A,37,37,4311,252,39,0.576,0.552066135,0.865979381,0.664681839
252786000709,TAMINANGO,NARIÑO,INSTITUCION EDUCATIVA  EL TABLON,Oficial,A,23,23,4312,252,39,0.568,0.623270845,0.865979381,0.685750076
268547000334,PIEDECUESTA,SANTANDER,COLEGIO  HOLANDA,Oficial,A,58,56,3192,262,39,0.6145,0.617547512,0.865964028,0.69933718
323855000419,VALENCIA,CORDOBA,INS EDU MUNICIPAL CATALINO GULFO,Oficial,A,48,46,6066,237,35,0.5475,0.471395318,0.86596201,0.628285776
425377076754,LA CALERA,CUNDINAMARCA,COLEGIO EL GRAN CASTILLO Y PELDAÑOS,Privado,A,6,3,8027,214,21,0.6085,#N/A,0.865957447,#N/A
270429003561,MAJAGUAL,SUCRE,I.E. ZAPATA,Oficial,A,20,19,8559,205,30,0.4935,0.44902993,0.865957447,0.602829126
270001003361,SINCELEJO,SUCRE,INSTITUCION EDUCATIVA SAN ISIDRO DE CHOCHO,Oficial,A,52,52,5833,239,37,0.56425,0.465021086,0.865942029,0.631737705
376001020536,CALI,VALLE,COLEGIO  NUESTRA  SEÑORA  DE  LA PROVIDENCIA,Privado,A,36,36,5834,239,37,0.59725,0.605762466,0.865942029,0.689651498
205147000112,CAREPA,ANTIOQUIA,I. E. R. VILLA NELLY,Oficial,A,24,24,5835,239,37,0.55425,0.475810051,0.865942029,0.632000693
241078000136,BARAYA,HUILA,IE JOAQUIN GARCIA BORRERO,Oficial,A,13,13,5836,239,37,0.5645,#N/A,0.865942029,#N/A
223001001531,MONTERÍA,CORDOBA,INSTITUCION  EDUCATIVA AGUAS NEGRAS,Oficial,A,55,54,5284,244,37,0.53675,0.489350057,0.865933355,0.630677804
241524000064,PALERMO,HUILA,IE OSPINA PEREZ,Oficial,A,19,16,4278,252,33,0.58575,#N/A,0.865927978,#N/A
320001002443,VALLEDUPAR,CESAR,COL. DOMINGO SAVIO,Privado,A,36,33,2452,269,38,0.67975,#N/A,0.865906623,#N/A
219743000023,SILVIA,CAUCA,INST EDUC EL TRANAL ANTES CENTRO EDUCATIVO EL TRANAL,#N/A,A,6,6,7177,226,35,0.4855,#N/A,0.865900383,#N/A
268464000308,MOGOTES,SANTANDER,INSTITUCIÓN EDUCATIVA PITIGUAO,Oficial,A,13,12,6599,232,33,0.56775,0.483127546,0.865892598,0.638923381
376130000991,CANDELARIA,VALLE,COL CIUDAD DE CANDELARIA,Privado,A,21,19,3590,258,36,0.621,0.653027407,0.865889213,0.71330554
111265000017,BOGOTÁ D.C.,BOGOTÁ D.C.,COLEGIO LA PALESTINA (IED),Oficial,A,124,119,1877,277,41,0.63,0.718073002,0.865870359,0.737981121
119001000575,POPAYÁN,CAUCA,CARLOS M SIMMONDS,Oficial,A,54,51,3275,261,38,0.58575,0.46681296,0.865849127,0.639470696
241676000132,SANTA MARÍA,HUILA,IE LAS JUNTAS,Oficial,A,19,18,2644,267,39,0.612,0.618674405,0.865841073,0.698838493
166001004242,PEREIRA,RISARALDA,CE BYRON GAVIRIA,Oficial,A,85,80,3946,255,37,0.565,0.58492837,0.865834005,0.671920791
205147000350,CAREPA,ANTIOQUIA,I. E. R. PIEDRAS BLANCAS,Oficial,A,22,23,8058,214,35,0.55125,0.4322438,0.865826944,0.616440248
113001013814,CARTAGENA DE INDIAS,BOLIVAR,INSTITUCION EDUCATIVA BERTHA GEDEON DE BALADI,Oficial,A,81,81,2297,271,42,0.583,0.537988798,0.865814696,0.662267831
108001003769,BARRANQUILLA,ATLANTICO,INSTITUCION EDUCATIVA DISTRITAL LA UNION,Oficial,A,51,51,2298,271,42,0.60875,#N/A,0.865814696,#N/A
168344000130,HATO,SANTANDER,INSTITUTO TECNICO AGROPECUARIO,Oficial,A,18,18,2299,271,42,0.6365,0.638877455,0.865814696,0.713730717
308001017254,BARRANQUILLA,ATLANTICO,INST. EDUC. DIST. MUNDO BOLIVARIANO (ANT. C.C.E.B. # 185),Oficial,A,82,71,6688,231,31,0.5465,0.542626667,0.865807112,0.651644593
168276000134,FLORIDABLANCA,SANTANDER,INST LA CUMBRE,Oficial,A,85,84,3966,255,39,0.582,0.551158905,0.865786315,0.666315073
213430003082,MAGANGUÉ,BOLIVAR,INST EDUC DE CEIBAL,Oficial,A,19,18,3383,260,38,0.58525,0.508496078,0.865771812,0.65317263
168549000124,PINCHOTE,SANTANDER,COLEGIO INTEGRADO PEDRO SANTOS,Oficial,A,60,60,3614,258,40,0.63175,0.6685359,0.865771812,0.722019237
252001000470,PASTO,NARIÑO,I.E.M. MARCO FIDEL SUÁREZ,Oficial,A,20,20,3615,258,40,0.571,0.599448236,0.865771812,0.678740016
452506000180,OSPINA,NARIÑO,INSTITUCION EDUCATIVA SAN ISIDRO,Oficial,A,9,9,3616,258,40,0.617,#N/A,0.865771812,#N/A
170678000097,SAN BENITO ABAD,SUCRE,INST EDUC MARIA INMACULADA,Oficial,A,144,140,8107,213,32,0.51175,0.434005419,0.865759637,0.603838352
227135002580,EL CANTÓN DEL SAN PABLO,CHOCO,IE PUERTO PERVEL,Oficial,A,18,17,8779,199,29,0.50175,0.417849453,0.865740741,0.595113398
108001002916,BARRANQUILLA,ATLANTICO,INSTITUCION EDUCATIVA DISTRITAL JORGE ISAAC,Oficial,A,123,118,5391,243,36,0.55675,0.630811818,0.865722528,0.684428116
213667000614,SAN MARTÍN DE LOBA,BOLIVAR,I.E. CERROS DE JULIO,Oficial,A,12,7,8955,191,20,0.49325,#N/A,0.865718799,#N/A
113836000039,TURBACO,BOLIVAR,INSTITUCION EDUCATIVA CUARTA POZA DE MANGA,Oficial,A,44,43,3610,258,39,0.54175,0.437120167,0.865702479,0.614857549
205490000578,NECOCLÍ,ANTIOQUIA,I. E. R. ZAPATA,Oficial,A,33,27,6364,234,30,0.524,0.429024855,0.865702479,0.606242445
170001800003,SINCELEJO,SUCRE,INSTITUCION EDUCATIVA ALTOS DE LA SABANA,#N/A,A,34,34,6618,232,36,0.52125,#N/A,0.865671642,#N/A
308001010578,BARRANQUILLA,ATLANTICO,INSTITUTO ARIANO,Privado,A,73,70,945,297,44,0.67825,0.731842407,0.865665046,0.758585818
252260000062,EL PEÑOL,NARIÑO,INSTITUCION EDUCATIVA SAN FRANCISCO DE ASIS,Oficial,A,32,30,6973,228,33,0.5205,0.573315096,0.86566092,0.653158672
111001011321,BOGOTÁ D.C.,BOGOTÁ D.C.,COLEGIO CARLOS ARTURO TORRES (IED),Oficial,A,86,77,3369,260,36,0.58425,0.478398291,0.865650534,0.642766275
176736000033,SEVILLA,VALLE,IE GENERAL SANTANDER,Oficial,A,86,82,3603,258,38,0.5785,0.444943031,0.865650534,0.629697855
108001001766,BARRANQUILLA,ATLANTICO,INST. EDUC. DIST. CARLOS MEISEL,Oficial,A,151,144,7324,224,33,0.5175,0.399117072,0.865642796,0.594086623
152001004209,PASTO,NARIÑO,I.E.M. CHAMBU,Oficial,A,32,31,2653,267,40,0.57775,0.53378822,0.865635179,0.6590578
354001000558,CÚCUTA,NORTE DE SANTANDER,COL SAGRADOS CORAZONES,Privado,A,68,68,1889,277,43,0.681,0.73857069,0.865625,0.761731897
150006000438,ACACÍAS,META,IE PABLO EMILIO RIVEROS,Oficial,A,127,126,3403,260,40,0.60675,0.496289364,0.865616798,0.656218721
113600000691,RÍO VIEJO,BOLIVAR,I.E. DE RIO VIEJO,Oficial,A,40,38,7792,218,32,0.50825,0.399738113,0.8656,0.591196038
152678000129,SAMANIEGO,NARIÑO,INSTITUCION EDUCATIVA SIMON BOLIVAR,Oficial,A,113,108,2966,264,39,0.5895,0.591946125,0.865591869,0.682345998
311001030308,BOGOTÁ D.C.,BOGOTÁ D.C.,LIC ROMULO GALLEGOS,Privado,A,27,29,2893,265,45,0.6235,#N/A,0.865591398,#N/A
173411000097,LÍBANO,TOLIMA,INSTITUCION EDUCATIVA TECNICA ISIDRO PARRA,Oficial,A,48,46,5388,243,36,0.5755,0.56613826,0.865591398,0.669076552
305664000216,SAN PEDRO DE LOS MILAGROS,ANTIOQUIA,I. E. ESCUELA NORMAL SUPERIOR SEÑOR DE LOS MILAGROS,Oficial,A,77,76,2565,268,41,0.62975,0.682944123,0.86559072,0.726094948
115097000036,BOAVITA,BOYACA,I.E. TECNICA Y ACADEMICA NUESTRA SEÑORA DEL ROSARIO,Oficial,A,34,33,2151,273,41,0.626,0.704415417,0.865586362,0.732000593
381794000399,TAME,ARAUCA,INSTITUCION EDUCATIVA ORIENTAL FEMENINO,Oficial,A,80,78,2856,265,40,0.622,0.560625887,0.86557377,0.682733219
311001042870,BOGOTÁ D.C.,BOGOTÁ D.C.,INST JERUSALEN,Privado,A,22,22,2983,264,41,0.61,#N/A,0.86557377,#N/A
141298000418,GARZÓN,HUILA,IE LUIS CALIXTO LEIVA,Oficial,A,72,65,2831,265,37,0.5925,0.591240263,0.865572112,0.683104125
311769000386,BOGOTÁ D.C.,BOGOTÁ D.C.,INST. SIKUANI - CIUDAD JARDÍN NORTE,Privado,A,40,42,2163,273,45,0.6355,0.685718218,0.865566038,0.728928085
119001004066,POPAYÁN,CAUCA,CESAR NEGRET,Oficial,A,60,53,3056,263,36,0.621,0.664695549,0.865551839,0.717082463
368001002365,BUCARAMANGA,SANTANDER,COLEGIO BILINGUE LA CONSOLATA,Privado,A,20,20,613,309,48,0.703,0.738203414,0.865546218,0.768916544
219100000654,BOLÍVAR,CAUCA,INST EDUC SAN FERNANDO DE MELCHOR,Oficial,A,11,11,8517,206,32,0.55725,0.430629841,0.865546218,0.617808687
247245000982,EL BANCO,MAGDALENA,INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL ENRIQUE QUINTERO JAIMES,Oficial,A,23,20,8738,200,27,0.486,0.498455111,0.865542999,0.616666037
105495000024,NECHÍ,ANTIOQUIA,I. E. NECHI,Oficial,A,128,121,7713,219,32,0.50625,0.43267587,0.865537849,0.601487906
325754001221,SOACHA,CUNDINAMARCA,COLEGIO RICAURTE DE SOACHA,Privado,A,11,8,6034,237,28,0.64075,#N/A,0.865523156,#N/A
111001012530,BOGOTÁ D.C.,BOGOTÁ D.C.,COLEGIO EL JAZMIN (IED),Oficial,A,129,125,3396,260,39,0.59775,0.660678546,0.865520728,0.707983091
311001097615,BOGOTÁ D.C.,BOGOTÁ D.C.,LIC  ERNESTO CARDENAL,Privado,A,40,40,4438,251,39,0.583,0.49104557,0.865517241,0.646520937
273024000482,ALPUJARRA,TOLIMA,INSTITUCION EDUCATIVA TECNICA LA ARADA,Oficial,A,11,11,4439,251,39,0.61325,0.616314634,0.865517241,0.698360625
223419000409,LOS CÓRDOBAS,CORDOBA,INSTITUCION EDUCATIVA SANTA ROSA DE LA CAÑA,Oficial,A,9,9,4440,251,39,0.53725,#N/A,0.865517241,#N/A
205234000366,DABEIBA,ANTIOQUIA,I. E. R. URAMA,Oficial,A,28,26,8341,209,30,0.5345,0.476649682,0.865511058,0.62555358
111001100048,BOGOTÁ D.C.,BOGOTÁ D.C.,COLEGIO HERNANDO DURAN DUSSAN (IED),Oficial,A,124,118,2847,265,39,0.595,0.497420232,0.865502971,0.652641068
313001004750,CARTAGENA DE INDIAS,BOLIVAR,INSTITUCION EDUCATIVA MADRE GABRIELA DE SAN MARTIN,Oficial,A,90,86,6788,230,34,0.5245,0.413088353,0.865488215,0.601025523
111001107778,BOGOTÁ D.C.,BOGOTÁ D.C.,COLEGIO SALUDCOOP SUR (IED),Oficial,A,145,143,2566,268,41,0.60175,0.721824249,0.865483763,0.729686004
270713000059,SAN ONOFRE,SUCRE,INST EDUC SAN ANTONIO,Oficial,A,33,28,9000,189,25,0.47575,0.353760616,0.865477202,0.564995939
168001006205,BUCARAMANGA,SANTANDER,IE ORIENTE MIRAFLORES,Oficial,A,51,49,2468,269,40,0.60525,0.58037138,0.865473698,0.683698359
111001014168,BOGOTÁ D.C.,BOGOTÁ D.C.,COLEGIO ALTAMIRA SURORIENTAL (IED),Oficial,A,150,144,4683,249,37,0.56875,0.470191971,0.865454545,0.634798839
170204000053,COLOSÓ,SUCRE,I.E. VICTOR ZUBIRIA,Oficial,A,65,65,5966,238,37,0.56125,0.432374978,0.865454545,0.619693175
270418000021,LOS PALMITOS,SUCRE,I.E.TA.. AGRO EL PIÑAL,Oficial,A,22,22,5967,238,37,0.51375,0.40832328,0.865454545,0.595842608
166001006059,PEREIRA,RISARALDA,IE ESCUELA NORMAL SUPERIOR EL JARDIN,Oficial,A,101,94,3720,257,37,0.5975,0.613351552,0.865427359,0.69209297
163001002496,ARMENIA,QUINDIO,CIUDAD DORADA,Oficial,A,68,66,5054,246,37,0.564,0.551216245,0.865412596,0.660209614
311001005273,BOGOTÁ D.C.,BOGOTÁ D.C.,INST HENAO Y ARRUBLA,Privado,A,69,69,2380,270,42,0.6665,0.731098064,0.865384615,0.75432756
425843000631,VILLA DE SAN DIEGO DE UBATÉ,CUNDINAMARCA,INST DE CIENCIAS AGROINDUSTRIALES Y DEL MEDIO AMBIENTE,Privado,A,14,14,2381,270,42,0.59,#N/A,0.865384615,#N/A
181001000599,ARAUCA,ARAUCA,INSTITUCION EDUCATIVA FRANCISCO JOSE DE CALDAS,Oficial,A,65,61,5609,241,35,0.5545,0.422531907,0.865384615,0.614138841
268418000271,LOS SANTOS,SANTANDER,INSTITUCION EDUCATIVA  LA LAGUNA,Oficial,A,15,14,2360,270,39,0.60925,0.508040142,0.865372168,0.660887437
168307000537,GIRÓN,SANTANDER,COLEGIO SAN JUAN DE GIRON,Oficial,A,151,150,2224,272,42,0.597,0.624246089,0.865356224,0.695534104
105045001217,APARTADÓ,ANTIOQUIA,I.E. POLICARPA SALAVARRIETA,Oficial,A,64,62,6508,233,35,0.51625,0.42295599,0.865321828,0.601509273
273270000726,FALAN,TOLIMA,INSTITUCION EDUCATIVA DIEGO FALLON,Oficial,A,19,18,3504,259,38,0.581,0.517546654,0.865319865,0.654622173
108758000490,SOLEDAD,ATLANTICO,INSTITUCION EDUCATIVA SAGRADO CORAZON,Oficial,A,97,97,3732,257,40,0.6015,0.523167149,0.865319865,0.663329005
105001010448,MEDELLÍN,ANTIOQUIA,INST EDUC LA ESPERANZA,Oficial,A,82,82,3733,257,40,0.57425,0.604333464,0.865319865,0.68130111
308758001118,SOLEDAD,ATLANTICO,LICEO METROPOLITANO DE SOLEDAD,Privado,A,48,48,3734,257,40,0.61475,0.474850384,0.865319865,0.651640083
141797000488,TESALIA,HUILA,IE OTONIEL ROJAS CORREA,Oficial,A,40,40,3735,257,40,0.602,0.673391024,0.865319865,0.713570297
311001096228,BOGOTÁ D.C.,BOGOTÁ D.C.,LIC SAN LEON MAGNO,Privado,A,41,42,3851,256,41,0.58625,0.638158576,0.865319865,0.696576147
219743000252,SILVIA,CAUCA,I.E. LA CAMPANA,Oficial,A,18,16,8635,203,28,0.505,0.394997485,0.865319865,0.588439117
308001000661,BARRANQUILLA,ATLANTICO,SEMINARIO CONCILIAR SAN LUIS BELTRAN,Privado,A,53,58,2499,269,47,0.62175,0.606588411,0.865297349,0.697878587
376001008641,CALI,VALLE,LIC MIX EMPERADOR DE CALI,Privado,A,74,70,6610,232,34,0.53625,0.449480883,0.865271286,0.617000723
252520000169,FRANCISCO PIZARRO,NARIÑO,I.E.  AGROECOLÓGICO LA PLAYA,Oficial,A,14,14,5293,244,38,0.5305,0.520711263,0.865248227,0.63881983
152838000171,TÚQUERRES,NARIÑO,INSTITUCION EDUCATIVA SAN LUIS GONZAGA,Oficial,A,134,129,1316,288,43,0.62175,0.681464402,0.86524327,0.722819224
